Title,Link,pubDate,Description,Source,Query,Alexa Rank
RIT's remote sensing experts help scientists keep an eye on the Earth - Rochester Institute of Technology,https://www.rit.edu/news/rits-remote-sensing-experts-help-scientists-keep-eye-earth,2022/02/23,RIT's remote sensing experts help scientists keep an eye on the Earth&nbsp;&nbsp;Rochester Institute of Technology,Rochester Institute of Technology,Remote Sensing,
Digital mapping reveals network of settlements thrived in pre-Columbian Amazon - The Guardian,https://www.theguardian.com/science/2022/jun/02/amazon-rainforest-archaeology-settlements-bolivia-casarabe,2022/06/02,Digital mapping reveals network of settlements thrived in pre-Columbian Amazon&nbsp;&nbsp;The Guardian,The Guardian,Remote Sensing,
Mangaluru: Srinivas University Institute of Engineering & Technology organizes 'Tech Yuva' - Daijiworld.com,https://daijiworld.com/news/newsDisplay?newsID=966838,2022/06/08,Mangaluru: Srinivas University Institute of Engineering & Technology organizes 'Tech Yuva'&nbsp;&nbsp;Daijiworld.com,Daijiworld.com,Remote Sensing,
"Somalia Seasonal Monitor: June 05, 2022 - Somalia - ReliefWeb",https://reliefweb.int/report/somalia/somalia-seasonal-monitor-june-05-2022,2022/06/06,"Somalia Seasonal Monitor: June 05, 2022 - Somalia&nbsp;&nbsp;ReliefWeb",ReliefWeb,Remote Sensing,
Severe Burn | - Santa Fe Reporter,https://www.sfreporter.com/news/2022/06/08/severe-burn/,2022/06/08,Severe Burn |&nbsp;&nbsp;Santa Fe Reporter,Santa Fe Reporter,Remote Sensing,
China has launched new Jilin-1 satellite batches for commercial remote sensing – Indian Defence News - Indian Defence News,https://indiandefencenews.info/125/space/china-has-launched-new-jilin-1-satellite-batches-for-commercial-remote-sensing/,2022/05/12,China has launched new Jilin-1 satellite batches for commercial remote sensing – Indian Defence News&nbsp;&nbsp;Indian Defence News,Indian Defence News,Remote Sensing,
"Ananth Technologies opens 15,000 sqm spacecraft manufacturing unit in Bengaluru - Economic Times",https://economictimes.indiatimes.com/news/science/ananth-technologies-opens-15000-sqm-spacecraft-manufacturing-unit-in-bengaluru/articleshow/91943627.cms,2022/06/01,"Ananth Technologies opens 15,000 sqm spacecraft manufacturing unit in Bengaluru&nbsp;&nbsp;Economic Times",Economic Times,Remote Sensing,
Remote Sensing: The Close-Up View From Space - Now. Powered by Northrop Grumman.,https://now.northropgrumman.com/remote-sensing-the-close-up-view-from-space/,2022/02/07,Remote Sensing: The Close-Up View From Space&nbsp;&nbsp;Now. Powered by Northrop Grumman.,Now. Powered by Northrop Grumman.,Remote Sensing,
[Product Roadmap] How deeptech startup SatSure is turning satellite imagery into intelligence - YourStory,https://yourstory.com/2022/06/product-roadmap-deeptech-startup-satsure-satellite-imagery-intelligence/amp,2022/06/08,[Product Roadmap] How deeptech startup SatSure is turning satellite imagery into intelligence&nbsp;&nbsp;YourStory,YourStory,Remote Sensing,
2022 COPUOS STSC – US on Remote Sensing - US Mission to the International Organizations in Vienna,https://vienna.usmission.gov/2022-copuos-stsc-remote-sensing/,2022/02/15,2022 COPUOS STSC – US on Remote Sensing&nbsp;&nbsp;US Mission to the International Organizations in Vienna,US Mission to the International Organizations in Vienna,Remote Sensing,
Indian-American researchers at U. of I. lead multimillion dollar futuristic farm project - newsindiatimes.com,https://www.newsindiatimes.com/indian-american-researchers-at-u-of-i-lead-multimillion-dollar-futuristic-farm-project/,2022/06/07,Indian-American researchers at U. of I. lead multimillion dollar futuristic farm project&nbsp;&nbsp;newsindiatimes.com,newsindiatimes.com,Remote Sensing,
Digital Verification Solutions for Carbon Markets Could Fast-Track Climate Action - Sustainable Brands,https://sustainablebrands.com/read/defining-the-next-economy/digital-verification-solutions-for-carbon-markets-could-fast-track-climate-action,2022/06/02,Digital Verification Solutions for Carbon Markets Could Fast-Track Climate Action&nbsp;&nbsp;Sustainable Brands,Sustainable Brands,Remote Sensing,
"China launches pair of commercial remote sensing satellites, sea launch scrubbed - SpaceNews",https://spacenews.com/china-launches-pair-of-commercial-remote-sensing-satellites-sea-launch-scrubbed/,2022/04/29,"China launches pair of commercial remote sensing satellites, sea launch scrubbed&nbsp;&nbsp;SpaceNews",SpaceNews,Remote Sensing,
"Blake Moynes, Zac Clark & Noah Erb Take Ocean Wildlife Conservation Trip to the Bahamas - Bachelor Nation",https://bachelornation.com/2022/06/08/blake-moynes-zac-clark-and-noah-erb-take-ocean-wildlife-conservation-trip-to-the-bahamas/,2022/06/08,"Blake Moynes, Zac Clark & Noah Erb Take Ocean Wildlife Conservation Trip to the Bahamas&nbsp;&nbsp;Bachelor Nation",Bachelor Nation,Wildlife Conservation,
Wildlife officials urge public to report long-tailed weasel sightings in Florida - FOX 13 Tampa,https://www.fox13news.com/news/wildlife-officials-urge-public-to-report-long-tailed-weasel-sightings-in-florida,2022/06/09,Wildlife officials urge public to report long-tailed weasel sightings in Florida&nbsp;&nbsp;FOX 13 Tampa,FOX 13 Tampa,Wildlife Conservation,
Jeff Bezos honored at Wildlife Conservation Society benefit at Central Park Zoo - Crain's New York Business,https://www.crainsnewyork.com/technology/jeff-bezos-honored-wildlife-conservation-society-benefit-central-park-zoo,2022/06/08,Jeff Bezos honored at Wildlife Conservation Society benefit at Central Park Zoo&nbsp;&nbsp;Crain's New York Business,Crain's New York Business,Wildlife Conservation,
"Guns, money, and power: The firearm industry and wildlife conservation - Environmental Health News",https://www.ehn.org/conservation-funding-2657373037.html,2022/05/31,"Guns, money, and power: The firearm industry and wildlife conservation&nbsp;&nbsp;Environmental Health News",Environmental Health News,Wildlife Conservation,
Time is Running Out for This Massive Wildlife Bill - MeatEater,https://www.themeateater.com/conservation/policy-and-legislation/time-is-running-out-for-this-massive-wildlife-bill,2022/06/06,Time is Running Out for This Massive Wildlife Bill&nbsp;&nbsp;MeatEater,MeatEater,Wildlife Conservation,
1.7 million hunters and fishers give $66 million to Michigan wildlife conservation - Longview News-Journal,https://www.news-journal.com/1-7-million-hunters-and-fishers-give-66-million-to-michigan-wildlife-conservation/article_d0a05f9d-4a60-582c-b5d0-26339dec5669.html,2022/06/07,1.7 million hunters and fishers give $66 million to Michigan wildlife conservation&nbsp;&nbsp;Longview News-Journal,Longview News-Journal,Wildlife Conservation,
Florida Man Known As “The Monkey Whisperer” Sentenced For Trafficking Protected Primates - Department of Justice,https://www.justice.gov/usao-mdfl/pr/florida-man-known-monkey-whisperer-sentenced-trafficking-protected-primates,2022/06/09,Florida Man Known As “The Monkey Whisperer” Sentenced For Trafficking Protected Primates&nbsp;&nbsp;Department of Justice,Department of Justice,Wildlife Conservation,
Go Beyond the Safari With These Wildlife-focused Volunteer Trips in East and Southern Africa - Travel + Leisure,https://www.travelandleisure.com/animals/africa-wildlife-conservation-voluntourism-trips,2022/06/09,Go Beyond the Safari With These Wildlife-focused Volunteer Trips in East and Southern Africa&nbsp;&nbsp;Travel + Leisure,Travel + Leisure,Wildlife Conservation,
Department of the Interior Proposes Expanding Conservation Technique as Climate Change Threatens Greater Species Extinction - US Department of the Interior,https://www.doi.gov/pressreleases/department-interior-proposes-expanding-conservation-technique-climate-change-threatens,2022/06/06,Department of the Interior Proposes Expanding Conservation Technique as Climate Change Threatens Greater Species Extinction&nbsp;&nbsp;US Department of the Interior,US Department of the Interior,Wildlife Conservation,
Top 5 Reasons YOU should buy a Duck Stamp! | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/story/top-5-reasons-you-should-buy-duck-stamp,2022/06/09,Top 5 Reasons YOU should buy a Duck Stamp! | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Wildlife Conservation,
Gov Kemp and Georgia DNR Leaders Honor 2022 Forestry for Wildlife Partners - All On Georgia,https://allongeorgia.com/georgia-state-news/gov-kemp-and-georgia-dnr-leaders-honor-2022-forestry-for-wildlife-partners/,2022/06/08,Gov Kemp and Georgia DNR Leaders Honor 2022 Forestry for Wildlife Partners&nbsp;&nbsp;All On Georgia,All On Georgia,Wildlife Conservation,
Biden Plans to Declare Hudson Canyon a Marine Sanctuary - The New York Times,https://www.nytimes.com/2022/06/08/climate/hudson-canyon-sanctuary-biden.html,2022/06/08,Biden Plans to Declare Hudson Canyon a Marine Sanctuary&nbsp;&nbsp;The New York Times,The New York Times,Wildlife Conservation,
"Oklahoma’s Department of Wildlife Conservation goes viral with silly, brutal tweets - WYTV",https://www.wytv.com/news/oklahomas-department-of-wildlife-conservation-goes-viral-with-silly-brutal-tweets/,2022/05/29,"Oklahoma’s Department of Wildlife Conservation goes viral with silly, brutal tweets&nbsp;&nbsp;WYTV",WYTV,Wildlife Conservation,
Uncle Eddie and the Gudjuda Indigenous Land and Sea Rangers | Stories - World Wildlife Fund,https://www.worldwildlife.org/stories/uncle-eddie-and-the-gudjuda-indigenous-land-and-sea-rangers,2022/05/12,Uncle Eddie and the Gudjuda Indigenous Land and Sea Rangers | Stories&nbsp;&nbsp;World Wildlife Fund,World Wildlife Fund,Wildlife Conservation,
Wildlife conservation: Rare albino baby tortoise born in Swiss zoo - BBC,https://www.bbc.co.uk/newsround/61722023,2022/06/07,Wildlife conservation: Rare albino baby tortoise born in Swiss zoo&nbsp;&nbsp;BBC,BBC,Wildlife Conservation,
Land 'that belongs to everyone' - Albuquerque Journal,https://www.abqjournal.com/2507020/land-that-belongs-to-everyone-ex-ranch-becomes-part-of-new-mexico.html,2022/06/09,Land 'that belongs to everyone'&nbsp;&nbsp;Albuquerque Journal,Albuquerque Journal,Wildlife Conservation,
Oklahoma wildlife impacted by flooding from storms - KOCO Oklahoma City,https://www.koco.com/article/oklahoma-wildlife-impacted-flooding/40231977,2022/06/08,Oklahoma wildlife impacted by flooding from storms&nbsp;&nbsp;KOCO Oklahoma City,KOCO Oklahoma City,Wildlife Conservation,
Debate reopens over lead ammo and fishing tackle in refuges - E&E News,https://www.eenews.net/articles/debate-reopens-over-lead-ammo-and-fishing-tackle-in-refuges/,2022/06/08,Debate reopens over lead ammo and fishing tackle in refuges&nbsp;&nbsp;E&amp;E News,E&E News,Wildlife Conservation,
Celebrating the Establishment of the California Desert Conservation Program - Defenders of Wildlife,https://defenders.org/blog/2022/05/celebrating-establishment-of-california-desert-conservation-program,2022/05/26,Celebrating the Establishment of the California Desert Conservation Program&nbsp;&nbsp;Defenders of Wildlife,Defenders of Wildlife,Wildlife Conservation,
One of North America's most endangered birds reaches dramatic milestone - WTSP.com,https://www.wtsp.com/article/tech/science/environment/grasshopper-sparrow-endangered-birds/67-4a15d54e-fe83-45b0-9282-a53ae46a176d,2022/06/09,One of North America's most endangered birds reaches dramatic milestone&nbsp;&nbsp;WTSP.com,WTSP.com,Wildlife Conservation,
Columbus Zoo and Aquarium receives accreditation - Spectrum News 1,https://spectrumnews1.com/oh/columbus/news/2022/06/08/columbus-zoo-and-aquarium-receives-accreditation-,2022/06/08,Columbus Zoo and Aquarium receives accreditation&nbsp;&nbsp;Spectrum News 1,Spectrum News 1,Wildlife Conservation,
Can magic help to protect nature? This woman thinks so - Reuters.com,https://www.reuters.com/lifestyle/can-magic-help-protect-nature-this-woman-thinks-so-2022-06-09/,2022/06/09,Can magic help to protect nature? This woman thinks so&nbsp;&nbsp;Reuters.com,Reuters.com,Wildlife Conservation,
Can Species Have 'Agency' in Their Own Conservation? • The Revelator - The Revelator,https://therevelator.org/species-agency-conservation/,2022/06/06,Can Species Have 'Agency' in Their Own Conservation? • The Revelator&nbsp;&nbsp;The Revelator,The Revelator,Wildlife Conservation,
Carson Wildlife Conservation Foundation feeling impact of inflation - mycbs4.com,https://mycbs4.com/news/local/carson-wildlife-conservation-foundation-feeling-impact-of-inflation,2022/05/11,Carson Wildlife Conservation Foundation feeling impact of inflation&nbsp;&nbsp;mycbs4.com,mycbs4.com,Wildlife Conservation,
PETA: Myrtle Beach Safari owner uses wildlife conservation donations to fund zoo - wpde.com,https://wpde.com/news/local/peta-claims-myrtle-beach-safari-owner-uses-wildlife-conservation-donations-to-fund-zoo,2022/05/20,PETA: Myrtle Beach Safari owner uses wildlife conservation donations to fund zoo&nbsp;&nbsp;wpde.com,wpde.com,Wildlife Conservation,
Scientists show that at least 44 percent of Earth's land requires conservation to safeguard biodiversity and ecosystem services - Science Daily,https://www.sciencedaily.com/releases/2022/06/220602142210.htm,2022/06/02,Scientists show that at least 44 percent of Earth's land requires conservation to safeguard biodiversity and ecosystem services&nbsp;&nbsp;Science Daily,Science Daily,Wildlife Conservation,
"Kenya: Huawei, Tourism Ministry and Safaricom Partner to Drive Wildlife Conservation - AllAfrica - Top Africa News",https://allafrica.com/stories/202206080034.html,2022/06/08,"Kenya: Huawei, Tourism Ministry and Safaricom Partner to Drive Wildlife Conservation&nbsp;&nbsp;AllAfrica - Top Africa News",AllAfrica - Top Africa News,Wildlife Conservation,
"At This Farm, Kids Promote Wildlife Conservation And Protect Dying Art Forms - Outlook India",https://www.outlookindia.com/travel/at-this-farm-kids-promote-wildlife-conservation-and-protect-dying-art-forms-news-200300,2022/06/05,"At This Farm, Kids Promote Wildlife Conservation And Protect Dying Art Forms&nbsp;&nbsp;Outlook India",Outlook India,Wildlife Conservation,
Maharashtra gets 12 new conservation reserves and three wildlife sanctuaries - Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/maharashtra-gets-12-new-conservation-reserves-and-three-wildlife-sanctuaries-101654539658308.html,2022/06/06,Maharashtra gets 12 new conservation reserves and three wildlife sanctuaries&nbsp;&nbsp;Hindustan Times,Hindustan Times,Wildlife Conservation,
Florida's animal crossing aims to break barrier of I-4 - Tampa Bay Times,https://www.tampabay.com/news/environment/2022/06/08/floridas-animal-crossing-aims-to-break-barrier-of-i-4/,2022/06/08,Florida's animal crossing aims to break barrier of I-4&nbsp;&nbsp;Tampa Bay Times,Tampa Bay Times,Wildlife Conservation,
Governor Ron DeSantis Appoints Sonya Rood to the Florida Fish and Wildlife Conservation Commission - Governor Ron DeSantis,https://www.flgov.com/2022/05/20/governor-ron-desantis-appoints-sonya-rood-to-the-florida-fish-and-wildlife-conservation-commission/,2022/05/20,Governor Ron DeSantis Appoints Sonya Rood to the Florida Fish and Wildlife Conservation Commission&nbsp;&nbsp;Governor Ron DeSantis,Governor Ron DeSantis,Wildlife Conservation,
Biddeford student among honorees contributing to environment - Portland Press Herald - Press Herald,https://www.pressherald.com/2022/06/09/biddeford-student-among-honorees-contributing-to-environment/,2022/06/09,Biddeford student among honorees contributing to environment - Portland Press Herald&nbsp;&nbsp;Press Herald,Press Herald,Wildlife Conservation,
Multiple Bear Sightings Reported In Molino Area; Here's Why And What You Should Know From FWC - NorthEscambia.com,http://www.northescambia.com/2022/06/multiple-bear-sightings-reported-in-molino-area-heres-why-and-what-you-should-know-from-fwc,2022/06/09,Multiple Bear Sightings Reported In Molino Area; Here's Why And What You Should Know From FWC&nbsp;&nbsp;NorthEscambia.com,NorthEscambia.com,Wildlife Conservation,
Krishnamoorthi Calls For Accountability In Parasailing Accident That Killed Elk Grove Village Mother - Journal & Topics Newspapers Online,https://www.journal-topics.com/articles/krishnamoorthi-calls-for-accountability-in-parasailing-accident-that-killed-elk-grove-village-mother/,2022/06/08,Krishnamoorthi Calls For Accountability In Parasailing Accident That Killed Elk Grove Village Mother&nbsp;&nbsp;Journal & Topics Newspapers Online,Journal & Topics Newspapers Online,Wildlife Conservation,
Big Oil Threatens a Variety of Life. Not just People. - Earthworks,https://earthworks.org/blog/big-oil-threatens-a-variety-of-life-not-just-people-2/,2022/06/09,Big Oil Threatens a Variety of Life. Not just People.&nbsp;&nbsp;Earthworks,Earthworks,Wildlife Conservation,
WCS CEO to depart conservation group for the Bezos Earth Fund - Mongabay.com,https://news.mongabay.com/2022/05/wcs-ceo-to-depart-conservation-group-for-the-bezos-earth-fund/,2022/05/11,WCS CEO to depart conservation group for the Bezos Earth Fund&nbsp;&nbsp;Mongabay.com,Mongabay.com,Wildlife Conservation,
Hundreds of dead carp dumped on private property - KELO,https://kelo.com/2022/06/09/366660/,2022/06/09,Hundreds of dead carp dumped on private property&nbsp;&nbsp;KELO,KELO,Wildlife Conservation,
Florida man bitten by alligator after mistaking it for dog on leash - USA TODAY,https://www.usatoday.com/story/news/nation/2022/06/09/florida-man-alligator-bite/7565125001/,2022/06/09,Florida man bitten by alligator after mistaking it for dog on leash&nbsp;&nbsp;USA TODAY,USA TODAY,Wildlife Conservation,
FWC investigating after manatee dies in Chiquita Lock - Wink News,https://www.winknews.com/2022/06/08/fwc-investigating-after-manatee-dies-in-chiquita-lock/,2022/06/08,FWC investigating after manatee dies in Chiquita Lock&nbsp;&nbsp;Wink News,Wink News,Wildlife Conservation,
'Tiger King' star Doc Antle charged with money laundering – Daily Ardmoreite - Daily Ardmoreite,https://www.ardmoreite.com/2022/06/09/tiger-king-star-doc-antle-charged-with-money-laundering/,2022/06/09,'Tiger King' star Doc Antle charged with money laundering – Daily Ardmoreite&nbsp;&nbsp;Daily Ardmoreite,Daily Ardmoreite,Wildlife Conservation,
The Big Picture 2022 - bioGraphic,https://www.biographic.com/the-big-picture-2022/,2022/06/08,The Big Picture 2022&nbsp;&nbsp;bioGraphic,bioGraphic,Wildlife Conservation,
BeaverCON 2022 to Demonstrate How Beavers Help Build Climate Resilience - PR Newswire,https://www.prnewswire.com/news-releases/beavercon-2022-to-demonstrate-how-beavers-help-build-climate-resilience-301564596.html,2022/06/09,BeaverCON 2022 to Demonstrate How Beavers Help Build Climate Resilience&nbsp;&nbsp;PR Newswire,PR Newswire,Wildlife Conservation,
Amazon River freshwater fish show signs of overexploitation | Cornell Chronicle - Cornell Chronicle,https://news.cornell.edu/stories/2022/06/amazon-river-freshwater-fish-show-signs-overexploitation,2022/06/08,Amazon River freshwater fish show signs of overexploitation | Cornell Chronicle&nbsp;&nbsp;Cornell Chronicle,Cornell Chronicle,Wildlife Conservation,
Researchers compile largest-ever photo database of Amazon wildlife - Mongabay.com,https://news.mongabay.com/2022/05/researchers-compile-largest-ever-photo-database-of-amazon-wildlife/,2022/05/20,Researchers compile largest-ever photo database of Amazon wildlife&nbsp;&nbsp;Mongabay.com,Mongabay.com,Wildlife Conservation,
Tampa Bay's dolphin mystery solved - Axios,https://www.axios.com/local/tampa-bay/2022/06/08/tampa-bay-dolphin-mystery-solved,2022/06/08,Tampa Bay's dolphin mystery solved&nbsp;&nbsp;Axios,Axios,Wildlife Conservation,
Focus - Thailand's tigers: Is tourism sabotaging conservation efforts? - FRANCE 24 English,https://www.france24.com/en/tv-shows/focus/20220608-thailand-s-tigers-is-tourism-sabotaging-conservation-efforts,2022/06/08,Focus - Thailand's tigers: Is tourism sabotaging conservation efforts?&nbsp;&nbsp;FRANCE 24 English,FRANCE 24 English,Wildlife Conservation,
"What's new at the Houston Zoo? Jaguar, orangutan, giraffe and more make their big debuts - KHOU.com",https://www.khou.com/article/life/animals/new-houston-zoo-animals/285-02f5060e-7b7f-4360-8370-7de3ddcc2f01,2022/06/08,"What's new at the Houston Zoo? Jaguar, orangutan, giraffe and more make their big debuts&nbsp;&nbsp;KHOU.com",KHOU.com,Wildlife Conservation,
Montana filmmaker documents unlikely team who battled African poaching - Black Hills Pioneer,https://www.bhpioneer.com/opinion/montana-filmmaker-documents-unlikely-team-who-battled-african-poaching/article_78522576-e755-11ec-8d26-5b6dedd0f6b6.html,2022/06/08,Montana filmmaker documents unlikely team who battled African poaching&nbsp;&nbsp;Black Hills Pioneer,Black Hills Pioneer,Wildlife Conservation,
$7.6 Million in Grants to Support Imperiled Species | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/press-release/2022-06/76-million-grants-support-imperiled-species,2022/06/03,$7.6 Million in Grants to Support Imperiled Species | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Wildlife Conservation,
Columbus Zoo works on worldwide conservation projects - LimaOhio.com,https://www.limaohio.com/news/511502/columbus-zoo-works-on-worldwide-conservation-projects,2022/06/07,Columbus Zoo works on worldwide conservation projects&nbsp;&nbsp;LimaOhio.com,LimaOhio.com,Wildlife Conservation,
Out-Of-State Hunter Pays $115k For Bighorn Sheep Hunting Tag At Lander Event - Cowboy State Daily,https://cowboystatedaily.com/2022/06/08/explainer-why-would-people-pay-115k-to-hunt-bighorn-sheep-in-wyoming/,2022/06/08,Out-Of-State Hunter Pays $115k For Bighorn Sheep Hunting Tag At Lander Event&nbsp;&nbsp;Cowboy State Daily,Cowboy State Daily,Wildlife Conservation,
"Indonesian official charged, but not jailed, for trading in Sumatran tiger parts - Mongabay.com",https://news.mongabay.com/2022/06/indonesian-official-charged-but-not-jailed-for-trading-in-sumatran-tiger-parts/,2022/06/07,"Indonesian official charged, but not jailed, for trading in Sumatran tiger parts&nbsp;&nbsp;Mongabay.com",Mongabay.com,Wildlife Conservation,
Florida Fisherman Photographs Alligator Trying to Take on a Bull Shark - Outdoor Life,https://www.outdoorlife.com/survival/alligator-tries-to-eat-bull-shark/,2022/06/08,Florida Fisherman Photographs Alligator Trying to Take on a Bull Shark&nbsp;&nbsp;Outdoor Life,Outdoor Life,Wildlife Conservation,
Size Matters to Backpackers: BearVault® Launches Two Smaller Bear Canisters - PR Newswire,https://www.prnewswire.com/news-releases/size-matters-to-backpackers-bearvault-launches-two-smaller-bear-canisters-301564937.html,2022/06/09,Size Matters to Backpackers: BearVault® Launches Two Smaller Bear Canisters&nbsp;&nbsp;PR Newswire,PR Newswire,Wildlife Conservation,
How you can help turtles | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/story/how-you-can-help-turtles,2022/05/19,How you can help turtles | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Wildlife Conservation,
How much land is needed to stop the biodiversity crisis? - Anthropocene Magazine,https://www.anthropocenemagazine.org/2022/06/how-much-land-is-needed-to-stop-the-biodiversity-crisis/,2022/06/08,How much land is needed to stop the biodiversity crisis?&nbsp;&nbsp;Anthropocene Magazine,Anthropocene Magazine,Wildlife Conservation,
Bill offers opportunity to fund threatened wildlife in Kansas without new taxes - Kansas Reflector,https://kansasreflector.com/2022/05/23/bill-offers-opportunity-to-fund-threatened-wildlife-in-kansas-without-new-taxes/,2022/05/23,Bill offers opportunity to fund threatened wildlife in Kansas without new taxes&nbsp;&nbsp;Kansas Reflector,Kansas Reflector,Wildlife Conservation,
"Conservation Board Approves Improvement, Acquisition Projects - Escalon Times",https://www.escalontimes.com/news/conservation-board-approves-improvement-acquisition-projects1/,2022/06/01,"Conservation Board Approves Improvement, Acquisition Projects&nbsp;&nbsp;Escalon Times",Escalon Times,Wildlife Conservation,
How innovative financing can help protect the black rhino population - World Economic Forum,https://www.weforum.org/agenda/2022/05/wildlife-conservation-bond-innovative-financing-to-achieve-results-for-rhinos/,2022/05/12,How innovative financing can help protect the black rhino population&nbsp;&nbsp;World Economic Forum,World Economic Forum,Wildlife Conservation,
More efforts to conserve pangolin carried out - http://en.vietnamplus.vn/,https://en.vietnamplus.vn/more-efforts-to-conserve-pangolin-carried-out/230897.vnp,2022/06/09,More efforts to conserve pangolin carried out&nbsp;&nbsp;http://en.vietnamplus.vn/,http://en.vietnamplus.vn/,Wildlife Conservation,
BLM kicks off Great Outdoors Month with two acquisitions through the Land and Water Conservation Fund - Bureau of Land Management,https://www.blm.gov/press-release/blm-kicks-great-outdoors-month-with-2-acquisitions-through-land-and-water-conservation-fund,2022/06/02,BLM kicks off Great Outdoors Month with two acquisitions through the Land and Water Conservation Fund&nbsp;&nbsp;Bureau of Land Management,Bureau of Land Management,Wildlife Conservation,
Uganda: Totalenergies Launches Biodiversity Conservation Program for Its Tilenga Oil Project - AllAfrica - Top Africa News,https://allafrica.com/stories/202206090434.html,2022/06/08,Uganda: Totalenergies Launches Biodiversity Conservation Program for Its Tilenga Oil Project&nbsp;&nbsp;AllAfrica - Top Africa News,AllAfrica - Top Africa News,Wildlife Conservation,
"Video shows deadly abuse of an octopus, and a Keys stone-crab fisherman is charged - Miami Herald",https://www.miamiherald.com/news/local/community/florida-keys/article262292062.html,2022/06/08,"Video shows deadly abuse of an octopus, and a Keys stone-crab fisherman is charged&nbsp;&nbsp;Miami Herald",Miami Herald,Wildlife Conservation,
Newsletter 2022-06-09 - Mongabay.com,https://news.mongabay.com/newsletter/newsletter-2022-06-09/,2022/06/09,Newsletter 2022-06-09&nbsp;&nbsp;Mongabay.com,Mongabay.com,Wildlife Conservation,
Innovation Center for U.S. Dairy Announces 2022 Sustainability Award Winners - Dairy Herd Management,https://www.dairyherd.com/news/business/innovation-center-us-dairy-announces-2022-sustainability-award-winners,2022/06/08,Innovation Center for U.S. Dairy Announces 2022 Sustainability Award Winners&nbsp;&nbsp;Dairy Herd Management,Dairy Herd Management,Wildlife Conservation,
Enjoying the spoils - SpaceCoast Living,https://spacecoastliving.com/enjoying-the-spoils/,2022/06/08,Enjoying the spoils&nbsp;&nbsp;SpaceCoast Living,SpaceCoast Living,Wildlife Conservation,
Tiger-centric conservation efforts push other predators to the fringes - Mongabay.com,https://news.mongabay.com/2022/05/tiger-centric-conservation-efforts-push-other-predators-to-the-fringes/,2022/05/24,Tiger-centric conservation efforts push other predators to the fringes&nbsp;&nbsp;Mongabay.com,Mongabay.com,Wildlife Conservation,
Federal officials agree to update Florida manatees' protected habitat for the first time in 50 years - CNN,https://www.cnn.com/2022/06/05/us/florida-manatee-habitat-expansion-scn-trnd/index.html,2022/06/05,Federal officials agree to update Florida manatees' protected habitat for the first time in 50 years&nbsp;&nbsp;CNN,CNN,Wildlife Conservation,
Police: Largo man missing three limbs in gator-infested lake - Bay News 9,https://www.baynews9.com/fl/tampa/news/2022/06/08/gator-taylor-lake-mcguinness,2022/06/08,Police: Largo man missing three limbs in gator-infested lake&nbsp;&nbsp;Bay News 9,Bay News 9,Wildlife Conservation,
"CDFW News | Lake Tahoe to Receive 100,000 Lahontan Cutthroat Trout This Summer: Agencies, Washoe Tribe Unite to Return Native Trout to Lake Tahoe - California Department of Fish and Wildlife",https://wildlife.ca.gov/News/lake-tahoe-to-receive-100000-lahontan-cutthroat-trout-this-summer,2022/06/03,"CDFW News | Lake Tahoe to Receive 100,000 Lahontan Cutthroat Trout This Summer: Agencies, Washoe Tribe Unite to Return Native Trout to Lake Tahoe&nbsp;&nbsp;California Department of Fish and Wildlife",California Department of Fish and Wildlife,Wildlife Conservation,
Wildlife photographer has close encounter with black bear and films the whole thing - DIYphotography,https://www.diyphotography.net/wildlife-photographer-has-close-encounter-with-black-bear-and-films-the-whole-thing/,2022/06/07,Wildlife photographer has close encounter with black bear and films the whole thing&nbsp;&nbsp;DIYphotography,DIYphotography,Wildlife Conservation,
Karnataka forest department's website now has section for animal post-mortem reports - The Indian Express,https://indianexpress.com/article/cities/bangalore/karnataka-forest-departments-website-section-animal-post-mortem-reports-7960974/,2022/06/09,Karnataka forest department's website now has section for animal post-mortem reports&nbsp;&nbsp;The Indian Express,The Indian Express,Wildlife Conservation,
National Fishing and Boating Week | US Fish & Wildlife Service - US Fish and Wildlife Service,https://www.fws.gov/story/national-fishing-and-boating-week,2022/06/09,National Fishing and Boating Week | US Fish & Wildlife Service&nbsp;&nbsp;US Fish and Wildlife Service,US Fish and Wildlife Service,Wildlife Conservation,
"Florida Towns Are Asking Residents And Visitors To Close Blinds, Turn Off Lights, Here’s Why - TravelAwaits",https://www.travelawaits.com/2771241/florida-helps-sea-turtles-by-turning-off-lights-closing-blinds/,2022/06/08,"Florida Towns Are Asking Residents And Visitors To Close Blinds, Turn Off Lights, Here’s Why&nbsp;&nbsp;TravelAwaits",TravelAwaits,Wildlife Conservation,
